"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"EMD.DEF.BD.TAX.CODES","string xResult1; , xResult1 = SParseAssocField((vlEmdDefBdController).ToDelimitedString((253).Char()), ""*"", ""1"", ""1"");, return xResult1.ToArray((253).Char());","","","I","","4","","","","","","","","","","EMDDEFBD","I","","","0","","4L","0","To parse the tax codes out of the EMDDEFBD association, controller.","Deferred Tax Code","EMPLOYES.DTL","","","1999-07-01","SSS","","","2020-06-01T17:08:12.458Z"
"EMD.DEFERRED.BD.CODES","","","","A","","4","Deferred Benefits","BEN1","","","","","","","","EMD.TAXES","D","","","13","","4L","4","This is a list of bendeds deferred from the associated, tax code","Deferred Benefits","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:14.880Z"
"EMD.DEFERRED.BD.EMPLYE.YTD","","","N","A","","13","YTD Emplye Deferred","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","14","MD2,-","13R","13","This is the ytd employee portion of the bended deferred, from the associated tax","YTD Emplye Deferred","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:16.224Z"
"EMD.DEFERRED.BD.EMPLYR.YTD","","","N","A","","13","YTD Emplyr Deferred","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","15","MD2,-","13R","13","This is the YTD employer amount of the bended deferred, from this tax","YTD Emplyr Deferred","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:14.739Z"
"EMD.EARN.YTD.AMTS","","","N","A","","11","FYR Earnings","30.30","","","Y","2","N","N","","EMD.EARNCAT","D","","","3","MD2-,","11R","11","This is the total FYR earnings by earnings category for th, employee and employer account combination.","FYR Earnings","EMPLOYES.DTL","","","1996-12-03","SAQ","","","2020-06-01T17:08:16.927Z"
"EMD.EARN.YTD.HOURS","","","N","A","","8","FYR Hours","30.30","","","N","2","N","N","","EMD.EARNCAT","K","","","2","MD2-","8R","8","This is the total FYR hours worked by earnings category fo, employee and employer account combination","FYR Hours","EMPLOYES.DTL","","","1996-12-03","SAQ","","","2020-06-01T17:08:17.099Z"
"EMD.EMPLOYES.ID","","","","X","","7","EMPLOYES ID","1234567","N","","","","","","","","","","EMPLOYES.ID","1","","7R","10","This is the ID of the associated EMPLOYES record","EMPLOYES ID","EMPLOYES.DTL","","","1996-11-08","DWC","","","2020-06-01T17:08:16.833Z"
"EMD.EMPLYE.YTD.CINC.FED","","","N","A","","13","YTD Fed Amt. Emplye","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","21","MD2,-","13R","13","This is the YTD total of the federal portion of employee, paid CINC tax","YTD Fed Amt. Emplye","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:12.520Z"
"EMD.EMPLYE.YTD.CINC.PROV","","","N","A","","13","YTD Prov Amt. Emplye","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","22","MD2,-","13R","13","This is the YTD total of the provincial portion of, employee paid CINC tax","YTD Prov Amt. Emplye","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:16.692Z"
"EMD.EMPLYE.YTD.TAX.AMTS","","","N","A","","13","YTD Tax","1,500.00","","","Y","2","N","N","","EMD.TAXES","D","","","8","MD2,-","13R","13","This is the YTD amount of tax paid by the employee for, the associated tax code","YTD Tax","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:16.411Z"
"EMD.EMPLYE.YTD.TAXABLE.AMTS","","","N","A","","13","YTD Taxable","2,500.00","","","Y","2","N","N","","EMD.TAXES","D","","","9","MD2,-","13R","13","This is the YTD taxable amount for this employee for the, associated tax code","YTD Taxable","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:13.036Z"
"EMD.EMPLYR.YTD.CINC.FED","","","N","A","","13","YTD Fed Amt. Emplyr","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","23","MD2,-","13R","13","This is the YTD total of the federal portion of employer, paid CINC tax","YTD Fed Amt. Emplyr","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:14.849Z"
"EMD.EMPLYR.YTD.CINC.PROV","","","N","A","","13","YTD Prov Amt. Emplyr","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","24","MD2,-","13R","13","This is the YTD total of the provincial portion of, employer paid CINC tax","YTD Prov Amt. Emplyr","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:14.442Z"
"EMD.EMPLYR.YTD.TAX.AMTS","","","N","A","","13","Employer YTD Tax","2,500.00","","","Y","2","N","N","","EMD.TAXES","D","","","10","MD2,-","13R","13","This is the YTD tax paid by the employer for the, associated tax.","Employer YTD Tax","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:12.411Z"
"EMD.EMPLYR.YTD.TAXABLE.AMTS","","","N","A","","13","Employer YTD Taxable","2,500.00","","","Y","2","N","N","","EMD.TAXES","D","","","11","MD2,-","13R","13","This is the YTD taxable amount for the employer for the, associated tax","Employer YTD Taxable","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:13.239Z"
"EMD.ET.CODES","","","","A","","4","Earn Type","REG","","","","","","","","EMD.EARNET","K","","","4","","4L","4","This is the list of earnings types for which this employee, has earnings for this employer account","Earn Type","EMPLOYES.DTL","","","1996-12-03","SAQ","","","2020-06-01T17:08:13.208Z"
"EMD.ET.YTD.AMTS","","","N","A","","13","FYR ET Earn","1,500.00","","","Y","2","N","N","","EMD.EARNET","D","","","6","MD2,-","13R","13","This is the total FYR earnings by earnings type","FYR ET Earn","EMPLOYES.DTL","","","1996-12-03","SAQ","","","2020-06-01T17:08:15.489Z"
"EMD.ET.YTD.HOURS","","","N","A","","8","FYR ET Hours","40.00","","","N","2","N","N","","EMD.EARNET","D","","","5","MD2-","8R","8","This is the total FYR hours worked by earnings type","FYR ET Hours","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:14.755Z"
"EMD.SPEC.YTD.TAX.AMTS","","","N","A","","13","Spec YTD Tax","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","12","MD2,-","13R","13","This is the total ytd amount paid for special tax for, the associated tax","Spec YTD Tax","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:12.708Z"
"EMD.TAX.CODES","","","","A","","4","Tax Code","FWHM","","","","","","","","EMD.TAXES","K","","","7","","4L","4","This is a list of the tax codes which apply to this, employee's earnings","Tax Code","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:15.333Z"
"EMD.TAXABLE.BD.CODES","","","","A","","4","Taxable Benefits","BEN2","","","","","","","","EMD.TAXES","D","","","16","","4L","4","This is a list of bendeds which are taxable for this, tax code","Taxable Benefits","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:12.567Z"
"EMD.TAXABLE.BD.EMPLYR.YTD","","","N","A","","13","Employer YTD Taxable","50.00","","","Y","2","N","N","","EMD.TAXES","D","","","17","MD2,-","13R","13","This is the YTD taxable employer amount of the bended for, this tax","Employer YTD Taxable","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:14.911Z"
"EMD.TXBL.BD.BENDED.CODES","string xResult1; , xResult1 = SParseAssocField((vlEmdTxblBdController).ToDelimitedString((253).Char()), ""*"", ""2"", ""1"");, return xResult1.ToArray((253).Char());","","","I","","4","","","","","","","","","","EMDTXBLBD","I","","","0","","4L","0","To parse the bended codes out of the EMDTXBLBD assoc, controller.","Taxable Bended Code","EMPLOYES.DTL","","","1999-07-01","SSS","","","2020-06-01T17:08:13.880Z"
"EMD.TXBL.BD.CONTROLLER","","","","A","","9","Taxable Benefits Controller","7500","N","","","","","","","EMDTXBLBD","K","","","52","","9L","9","Controller to the new association that shows the, portion of the Benefit/Deduction that is taxable for the  , associated tax code.","Taxable Benefits","EMPLOYES.DTL","","","1999-06-30","SSS","","","2020-06-01T17:08:17.505Z"
"EMD.TXBL.BD.EMPLYR.YTD","","","N","A","","11","Employer YTD Taxable","FWHM*LIFE","N","","Y","2","N","N","","EMDTXBLBD","D","","","53","MD2,-","11R","11","Taxable benefit amount associated with the tax code.","Employer YTD Taxable","EMPLOYES.DTL","","","1999-06-30","SSS","","","2020-06-01T17:08:16.177Z"
"EMD.TXBL.BD.TAX.CODES","string xResult1; , xResult1 = SParseAssocField((vlEmdTxblBdController).ToDelimitedString((253).Char()), ""*"", ""1"", ""1"");, return xResult1.ToArray((253).Char());","","","I","","4","","","","","","","","","","EMDTXBLBD","I","","","0","","4L","0","To parse the tax code out of the EMDTXBLBD association, controller.","Taxable Tax Code","EMPLOYES.DTL","","","1999-07-01","SSS","","","2020-06-01T17:08:13.536Z"
"EMD.USER1","","","","D","","8","","","","","","","","","","","","","","39","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.849Z"
"EMD.USER10","","","","D","","8","","","","","","","","","","","","","","48","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:14.942Z"
"EMD.USER2","","","","D","","8","","","","","","","","","","","","","","40","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.864Z"
"EMD.USER3","","","","D","","8","","","","","","","","","","","","","","41","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.864Z"
"EMD.USER4","","","","D","","8","","","","","","","","","","","","","","42","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.864Z"
"EMD.USER5","","","","D","","8","","","","","","","","","","","","","","43","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.880Z"
"EMD.USER6","","","","D","","8","","","","","","","","","","","","","","44","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.880Z"
"EMD.USER7","","","","D","","8","","","","","","","","","","","","","","45","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.880Z"
"EMD.USER8","","","","D","","8","","","","","","","","","","","","","","46","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.895Z"
"EMD.USER9","","","","D","","8","","","","","","","","","","","","","","47","","8R","0","","","EMPLOYES.DTL","","","1996-12-17","SAQ","","","2020-06-01T17:08:16.895Z"
"EMD.YTD.CAN.EARN.AMTS","","","N","A","","13","YTD Canadian Gross Earn","500.00","","","Y","2","N","N","","EMD.TAXES","D","","","20","MD2,-","13R","13","This is the YTD gross Canadian earnings amount for CINC, tax types","YTD Canadian Gross Earn","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:13.067Z"
"EMD.YTD.DAYS.WORKED","","","N","A","","3","YTD Days Worked","120","","","N","0","N","N","","EMD.TAXES","D","","","19","MD0","3R","3","This is the YTD total of days worked associated with this, tax","YTD Days Worked","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:14.302Z"
"EMD.YTD.WEEKS.WORKED","","","N","A","","3","YTD Weeks Worked","26","N","","N","0","N","N","","EMD.TAXES","D","","","18","MD0","3R","3","This is the YTD total weeks worked related to this tax","YTD Weeks Worked","EMPLOYES.DTL","","","1996-11-11","SAQ","","","2020-06-01T17:08:17.192Z"
"EMERG.ADDRESS.LINE1","","","","D","","30","","714 Clayton Street","","","","","","","","","","","","0","","30L","30","To document the address for the emergency contact.  This, should be used for the person's street or P.O. address.","","","","","1991-03-01","CONNIE","","","2020-06-01T17:08:16.005Z"
"EMERG.ADDRESS.LINE2","","","","D","","30","","Apartment 3B","","","","","","","","","","","","0","","30L","30","For completing the emergency contact's address when line 1, has insufficient space.","","","","","1991-03-01","CONNIE","","","2020-06-01T17:08:16.020Z"
"EMERG.CITY","","","","D","","19","","Aberdeen","","","","","","","","","","","","0","","19L","19","To record the city for the emergency contact.","","","","","1991-03-01","CONNIE","","","2020-06-01T17:08:17.036Z"
"EMERG.STATE","","","","D","","2","","MD","","","","","","","","","","","","0","","2L","10","To record the state where the emergency contact lives.","","","","STATES","1991-03-01","CONNIE","","","2020-06-01T17:08:13.880Z"
"EMERG.ZIP","","","","D","","10","","21001","","","","","","","","","","","","0","","10L","10","To record the zip code for the emergency contact.","","","","R.ZIP.CODE","1991-03-01","CONNIE","","","2020-06-01T17:08:12.911Z"
"EMMT.BD.CODE","","","","","","4","Ben/Ded Code","LIFE","N","","","","","","","","","","","0","","4L","0","Displays the Benefit/Deduction code.","","","","","1995-10-13","DLE","","","2020-06-01T17:08:14.708Z"
"EMMT.BD.DESC","","","","","","30","Bended Description","401(k) Program","","","","","","","","","","","","0","","30L","0","To display the bended description on employee maintenance, screens","Bended Description","","","","1995-10-12","DWC","","","2020-06-01T17:08:15.536Z"
"EMMT.BEN.DED.DETAIL","","","","","","0","Employee Ben/Ded Limits","","N","","","","","","","","","","","0","","10L","0","This field is used to detail to the Benefits and, Deductions Information screen.","","","","","1995-04-05","PKK","","","2020-06-01T17:08:16.474Z"
"EMMT.CWS.LMT","","","N","","","10","Work-Study Earnings Limit","80000","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:14.520Z"
"EMMT.CWS.LTD","","","N","","","10","College Work-Study Limit-to-Date","","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:14.833Z"
"EMMT.DDC.DESCRIPTION","","","","","N","25","Bank Name","Bank of America","N","","","","","","","","","","","0","","25L","0","","Bank Name","","N","","1995-10-10","DWC","","","2020-06-01T17:08:17.770Z"
"EMMT.DEPOSIT.AMOUNTS","","","","","","10","Deposit Amount","50.00","","","","","","","","","","","","0","","10R","0","For use in the employee maintenance screens.  Those, screens allow an R to be input into this field for a, 'remainder' deposit account.  The standard field has, a conversion code on it and will not accept an R.","Deposit Amount","","","","1995-10-11","DWC","","","2020-06-01T17:08:15.099Z"
"EMMT.DIR.DEP.DETAIL","","","","","","0","Employee Direct Deposits","","N","","","","","","","","","","","0","","10L","0","This field is used to detail to the Direct Deposit, Information screen.","","","","","1995-04-05","PKK","","","2020-06-01T17:08:15.817Z"
"EMMT.EARN.TOTALS.DETAIL","","","","","","0","Employee Earnings","","N","","","","","","","","","","","0","","","0","This field is used to detail to the Earnings Totals, Information screen.","","","","","1995-04-05","PKK","","","2020-06-01T17:08:13.802Z"
"EMMT.EMPLYR.ID.DFLT","","","","","","16","Employer Id","123456789-PR0001","N","","","","","","","","","","","0","","16L","0","","Employer Id","","","","1995-10-16","DWC","","","2020-06-01T17:08:16.270Z"
"EMMT.EMPLYR.ID.DTL","","","","","","1","Employee Account Numbers","","N","","","","","","","","","","","0","","1L","0","","","","","","1995-10-16","DWC","","","2020-06-01T17:08:16.505Z"
"EMMT.LEAVE.LMT","","","N","","","10","Leave Earning Limit","270000","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:14.114Z"
"EMMT.LEAVE.LTD","","","N","","","10","Leave Limit-to-Date","","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:14.427Z"
"EMMT.MISC.LMT","","","N","","","10","Miscellaneous Earnings Limit","50000","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:14.755Z"
"EMMT.MISC.LTD","","","N","","","10","Miscellaneous Limit-to-Date","","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:15.036Z"
"EMMT.NEW.EMP.FLAG","","","","","","3","New Emp Flag","Yes","","","","","","","","","","","","0","","3L","0","","New Emp Flag","","","","1995-10-10","DWC","","","2020-06-01T17:08:11.645Z"
"EMMT.OVER.LMT","","","N","","","10","Overtime Earnings Limit","150000","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:17.724Z"
"EMMT.OVER.LTD","","","N","","","10","Overtime Limit-to-Date","","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:11.755Z"
"EMMT.PIA.KEY","","","","","","20","EMMT PIA Key","","","","","","","","","","","","","0","","20L","0","","EMMT PIA Key","","","","1995-10-10","DWC","","","2020-06-01T17:08:14.739Z"
"EMMT.REG.LMT","","","N","","","10","Regular Earnings Limit","2100000","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","To display the Regular Earnings Limit Amount of an, Employee.","","","","","1995-04-05","PKK","","","2020-06-01T17:08:16.817Z"
"EMMT.REG.LTD","","","N","","","10","Regular Limit-to-Date","932500","N","","Y","2","N","N","","","","","","0","MD2,","10R","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:17.130Z"
"EMMT.TAX.CODE","","","","","","4","Tax Code","","N","","","","","","","","","","","0","","4L","0","To display the tax code being processed on Employee, Maintenance screens","Tax Code","","","","1995-04-05","PKK","","","2020-06-01T17:08:17.036Z"
"EMMT.TAX.DESC","","","","","","0","","","","","","","","","","","","","","0","","","0","","","","","","1995-04-05","PKK","","","2020-06-01T17:08:11.599Z"
"EMMT.TAX.DETAIL","","","","","","0","Employee Taxes","","N","","","","","","","","","","","0","","10L","0","This field is used to detail to the Tax Information, screen.","","","","","1995-04-05","PKK","","","2020-06-01T17:08:14.083Z"
"EMMT.TAX.TYPE","","","","","","0","","","","","","","","","","","","","","0","","","0","","","","","","1995-10-04","DWC","","","2020-06-01T17:08:11.614Z"
"EMMT.TCRS.DTL","","","","","","0","Tax Credit Return Summary","","N","","","","","","","","","","","0","","10L","0","","","","","","1996-03-21","DLE","","","2020-06-01T17:08:14.599Z"
