"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"BPO.ENCUMBERED.AMT","","","N","D","N","14","BPO Amount","","N","","Y","2","N","N","","","","","","42","MD2,","14R","0","Used to keep PO total in the local currency.  Even if, foreign currency is involved, this field is always in, the local currency.  If no foreign currency is involved,, this field is equal to BPO.TOTAL.AMT.","","BPO","N","","1993-09-08","SMG","","","2020-05-27T14:54:46.324Z"
"BPO.EXCHANGE.RATE","","","N","D","N","8","Exchange Rate","","N","","N","4","N","N","","","","","","49","MD4","8R","0","Retrieved from CURRENCY.CONV table and kept for historical, purposes.","","BPO","N","","1993-09-06","SMG","","","2020-05-27T14:54:48.137Z"
"BPO.EXCHANGE.RATE.DATE","","","D","D","N","8","Exchange Rate Date","","N","","N","2","/","","","","","","","50","D2/","8R","0","Retrieved from CURRENCY.CONV table and kept for historical, purposes.","","BPO","N","","1993-09-06","SMG","","","2020-05-27T14:54:46.824Z"
"BPO.EXPENSED.AMT","","","N","D","N","15","Expensed","","N","","Y","2","N","N","","","","","","16","MD2,-","15R","0","The total amount expensed to this BPO by all vouchers, referencing this BPO.  NOTE:  This is the summation of, type 'V' (see BPO.GL.HIST.TYPE).  Even if foreign, currency is involved, this amount is in the local, currency.","EXPENSED","BPO","N","","1989-04-10","SKIP","","","2020-05-27T14:54:46.527Z"
"BPO.EXPIRE.DATE","","","D","D","N","8","Expire Date","","N","","N","2","/","","","","","","","57","D2/","8R","0","Stops use and voucher creation if this date is before the, current date.","","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:47.043Z"
"BPO.EXPIRED.FLAG","string xResult1; , if (Is(vBpoExpireDate) && (((int)vBpoExpireDate) < ((int)(Date.now)))) {,  xResult1 = ""Y"";, } else {,  xResult1 = ""N"";, }, return xResult1;","","","I","N","1","","","N","","","","","","","","","","","0","","1L","0","This field returns a 'Y'es if the BPO is expired, and a, 'N'o if it is not.  A BPO is expired if BPO.EXPIRE.DATE, is in the past (Less Than Today).","EXPIRED?","BPO","N","","1993-12-06","RLP","","","2020-05-27T14:54:45.965Z"
"BPO.FISCAL.YEAR","","","N","P","","4","","1988","","","N","0","N","N","","","","","","0","MD0","4R","0","The computed fiscal year for the internal date in, BATCH.DATA","","","","","1988-07-29","RGH","","","2020-05-27T14:54:47.684Z"
"BPO.FOB","","","","X","N","20","FOB","","N","","","","","","","","","","FOBS.ID","54","","20L","0","Printed on purchase order for vendor use.","","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:47.027Z"
"BPO.GL.AMT","","","N","A","N","14","Amount","","N","","Y","2","N","N","","BPO.GL","D","","","14","MD2,","14R","0","Used as the encumbrance posting amount.  Even if foreign, currency is involved, this field is always in the local, currency.","","BPO","N","","1993-09-08","SMG","","","2020-05-27T14:54:47.855Z"
"BPO.GL.BALANCE","","","N","A","N","15","Difference","","N","","Y","2","N","N","","BPO.GL","D","","","51","MD2,-","15R","0","Kept for use by APS002, which issues a warning if the, GL account is ""overdrawn"".","","BPO","N","","1993-09-09","SMG","","","2020-05-27T14:54:48.043Z"
"BPO.GL.DISTRIBUTION.FLAG","","","","D","N","3","Use Distribution on Voucher","Yes","N","","","","","","","","","","","12","","3L","0","Either Y(es) or N(o).  If 'Y', all GL #'S with a, non-zero % will be moved to the voucher, and the, % will be used to determine the amount expensed.","","BPO","N","","1989-04-10","SKIP","","","2020-05-27T14:54:46.324Z"
"BPO.GL.FOREIGN.AMT","","","N","A","N","14","Foreign Amount","","N","","Y","2","N","N","","BPO.GL","D","","","15","MD2,","14R","0","If foreign currency is involved, this is the foreign, equivalent of the GL amount (BPO.GL.AMT).","","BPO","N","","1993-09-08","SMG","","","2020-05-27T14:54:47.215Z"
"BPO.GL.HIST.TYPE","","","","","","10","Tran Type","","","","","","","","","","","","","0","","10L","0","Used to aggregate history totals.","","","","$VR.BPO.TRAN.TYPES","1993-09-07","SMG","","","2020-05-27T14:54:46.215Z"
"BPO.GL.HISTORY.FLAG","string xResult1; , if (IsNull((vBpoId).Substring(2, 1, ""*""))) {,  xResult1 = ""N"";, } else {,  xResult1 = ""Y"";, }, return xResult1;","","","I","N","1","","","N","","","","","","","","","","","0","","1L","0","To aid in segregating the old BPO records from the, history (detail) records when applying the R13.0, conversion programs.","","BPO","N","","1993-11-01","PEC","","","2020-05-27T14:54:47.980Z"
"BPO.GL.HISTORY.ID","","","","K","","1","[ID]","","N","","","","","","","","","","","0","","1L","10","Key to BPO.GL.HISTORY file.  System-generated sequential, key.","","BPO.GL.HISTORY","","","1993-09-15","SMG","","","2020-05-27T14:54:47.402Z"
"BPO.GL.HISTORY.WORK.ID","","","","K","","10","[ID]","","N","","","","","","","","","","","0","","10L","10","","","BPO.GL.HISTORY.WORK","","","1997-12-09","TGL","","","2020-05-27T14:54:47.027Z"
"BPO.GL.NO","","","","A","N","25","GL Account No","","N","","","","","","","BPO.GL","K","","","13","","25L","30","This multi-valued list of GL accounts is used to post GL, encumbrances.","ACCOUNTS","BPO","N","","1989-04-10","SKIP","","","2020-05-27T14:54:46.840Z"
"BPO.GL.ORIG.ENCUM","string xResult1; , xResult1 = SCalcBpoGlHist((vlBpoGlNo).ToDelimitedString((253).Char()), vCfObsoleteFieldsId, ""1"");, return (money)xResult1;","","N","I","","13","","","","","Y","2","N","N","2","","","","","0","MD2,-","13R","0","Original encumbrance for the BPO, * gtt - 5/4/99 - socr 21725. This virtual CDD has been marked as, Unidata only since it runs quite slow on Oracle, and BREG has been , changed., * gtt - 11/8/04 - qa defect 1412. This virtual field is being obsoleted, since its functionality in Colleague has been replaced.","Orig Encum","CF.OBSOLETE.FIELDS","","","1994-04-04","JOSH","2007-10-11","DATATEL","2020-05-27T14:54:46.293Z"
"BPO.GL.PCT","","","N","A","N","7","Percent","","N","","N","3","N","N","","BPO.GL","D","","","17","MD3","7R","0","This percentage is used for 2 things: 1) to distribute, a change in total outstanding encumbrance in BPO, maintenance, and 2)  to determine the expensed amount, for that gl# in voucher maintenance if the use, distribution on voucher flag is Yes.","Percent","BPO","N","","1989-04-10","SKIP","","","2020-05-27T14:54:46.449Z"
"BPO.GL.WORK.ID","","","","K","","10","","1065305308002","","","","","","","","","","","","0","","10R","10","file key to BPO.GL.WORK.","","BPO.GL.WORK","","","1996-03-15","TGK","","","2020-05-27T14:54:46.527Z"
"BPO.ID","","","","K","N","8","BPO ID","B0000001","N","","","","","","","","","","","0","","8L","10","Key to the BPO Header","","BPO","N","","1989-04-11","SKIP","","","2020-05-27T14:54:48.199Z"
"BPO.INITIATOR","","","","D","N","20","Initiator","","N","","","","","","","","","","","58","","20L","0","Displayed but not otherwise used by the system.","","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:47.230Z"
"BPO.INITIATOR.NAME","string xResult1; , xResult1 = SIdescName(vBpoInitiator);, return xResult1;","","","I","N","33","","","N","","","","","","","","","","","0","","33L","0","Display initiator name","Initiator Name","BPO","N","","1994-02-25","ERJ","","","2020-05-27T14:54:45.605Z"
"BPO.INTG.ADDRESS.ID","","","","D","N","10","Address Id","12345","N","","","","","","","","","","","85","","10L","10","Used for by Ethos, this field contains the Core address ID associated with the , vendor.","Address ID","BPO","N","","","","","","2020-05-27T14:54:47.027Z"
"BPO.INTG.ALT.SHIP.COUNTRY","","","","D","N","10","Alt Ship Country","","N","","","","","","","","","","","86","","10L","10","Used for EEDM to populate incoming country codes, The country specific postal , region definition.","Alt Ship Country","BPO","N","","","","","","2020-05-27T14:54:46.793Z"
"BPO.INTG.CORP.PERSON.IND","","","","D","N","12","Corp/Person Indicator","","N","","","","","","","","","","","87","","12L","0","Used for EEDM to populate incoming person/corp indicator.","","BPO","N","","","","","","2020-05-27T14:54:47.527Z"
"BPO.INTG.SUBMITTED.BY","","","","D","N","10","Submitted By","","N","","","","","","","","","","","88","","10L","10","Used for EEDM. to store the Submitted by ID","Submitted By","BPO","N","","","","","","2020-05-27T14:54:48.074Z"
"BPO.ITEMS.ID","","","","Q","N","5","[Item]","","N","ITEMS.ID","","","","","","","","ITM.BPO.ID","ITEMS.ID","60","","5L","10","Key to ITEMS file.","","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:46.980Z"
"BPO.MAINT.GL.TRAN.DATE","","","D","D","N","8","Maintenance Date","","N","","N","2","/","","","","","","","44","D2/","8R","0","Used when maintenance of a previously created p.o. will, generate GL transactions; this is the date that will be, put on those transactions.","","BPO","N","","1993-09-06","SMG","","","2020-05-27T14:54:46.902Z"
"BPO.NEXT.APPROVAL.IDS","","","","A","N","20","Next Approval","","N","","","","","","","BPO.APPR","K","","","34","","20L","0","This is used to determine who next needs to approve the, p.o.","","BPO","N","","1993-09-06","SMG","","","2020-05-27T14:54:48.027Z"
"BPO.NO","","","","D","N","8","BPO Number","","N","","","","","","","","","","","71","","8L","0","Used to keep the real document number, as opposed to the, system generated sequential key that is the ID.  This was, needed because there cannot be gaps in the document, numbers for auditing purposes, and Envision cannot handle, the key at the very end due to return link management.","BPO_Number","BPO","N","","1993-11-16","SMG","","","2020-05-27T14:54:45.605Z"
"BPO.PRINT.DATES","","","D","A","N","8","Print Dates","","N","","N","2","/","","","BPO.PRINT","K","","","67","D2/","8R","0","Displayed but not otherwise used by the system.","","BPO","N","","1993-10-29","SMG","","","2020-05-27T14:54:45.465Z"
"BPO.PRINT.OPERATORS","","","","A","N","20","Print Opers","","N","","","","","","","BPO.PRINT","D","","","68","","20L","0","Displayed but not otherwise used by the system.","","BPO","N","","1993-10-29","SMG","","","2020-05-27T14:54:46.809Z"
"BPO.PRINTED.COMMENTS","","","","T","N","25","Printed Comments","","N","","","","","","","","","","","36","","25L","80","These comments are printed on the purchase order after, the items.  Do not expand the length since there will, not be much room on the p.o.","","BPO","N","","1993-09-06","SMG","","","2020-05-27T14:54:45.902Z"
"BPO.PRINTED.FLAG","","","","D","N","1","","","N","","","","","","","","","","","76","","1L","0","This field will contain a 1 if the bPO has already been, printed.  It is used to exclude records during batch Print","Printed?","BPO","N","","1994-08-10","RLP","","","2020-05-27T14:54:47.855Z"
"BPO.PRJ.ITEM.IDS","","","","A","N","15","","","N","","","","","","","BPO.GL","D","","","80","","15L","0","","","BPO","N","","2000-01-26","TGL","","","2020-05-27T14:54:45.793Z"
"BPO.PROJECT.CF.ID","","","","A","N","15","","","N","","","","","","","BPO.GL","D","","","79","","15L","0","","","BPO","N","","2000-01-26","TGL","","","2020-05-27T14:54:47.902Z"
"BPO.PURGED.REQS","","","","L","N","7","Purged Reqs","","N","","","","","","","","","","","72","","7L","0","Used to keep track of requisitions that were once linked, to the blanket PO, but have been deleted.","Purged_Reqs","BPO","N","","1993-11-17","SMG","","","2020-05-27T14:54:48.090Z"
"BPO.PURGED.VOU.IDS","","","","L","N","8","Purged Vouchers","","N","","","","","","","","","","","47","","8L","0","Used to keep IDs of vouchers that no longer exist out of, the ""live"" Envision link.","","BPO","N","","1993-09-06","SMG","","","2020-05-27T14:54:45.543Z"
"BPO.REFERENCE.NO","","","","L","N","10","Ref No","","N","","","","","","","","","","","56","","10L","0","Sometimes a purchase order can be generated from an internal document, that is not a requisition.  That document number can be entered here, for user queries.  The system does not use this field for anything.","","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:47.840Z"
"BPO.REMAINING.AMT","string xResult1; , if (Is(vBpoEncumberedAmt) && Is(vBpoExpensedAmt)) {,  xResult1 = ((string)(vBpoEncumberedAmt - vBpoExpensedAmt));, } else {,  xResult1 = """";, }, return (money)xResult1;","","N","I","N","15","","","N","","Y","2","N","N","2","","","","","0","MD2,-","15R","0","SAME AS 'BPO.BALANCE' = ENCUMBERED - EXPENSED","Remaining","BPO","N","","1993-10-26","ERJ","","","2020-05-27T14:54:46.699Z"
"BPO.REQ.IDS","","","","Q","N","7","Requisitions","0000001","N","REQUISITIONS.ID","","","","","","","","REQ.BPO.NO","REQUISITIONS.ID","59","","7L","10","Key to REQUISITIONS file.","Requisitions","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:48.074Z"
"BPO.REQS","string[] xlResult1; , key xlKeyRequisitions for file Requisitions;, xlKeyRequisitions = vlBpoReqIds; xlResult1 = vlReqNo;, return xlResult1;","","","I","N","7","","","N","","","","","","","","","","","0","","7L","0","The real requisition number as opposed to the system, generated sequential key.","Requisitions","BPO","N","","1993-11-16","SMG","","","2020-05-27T14:54:48.152Z"
"BPO.REUSE.REQ.FLAG","","","","D","N","3","Reuse Requisitions","","N","","","","","","","","","","","73","","3L","0","If Y(es), will reset requisition to an outstanding, status to allow other purchase orders to be issued against, it.","","BPO","N","","1993-09-22","SMG","","","2020-05-27T14:54:47.730Z"
"BPO.SHIP.DATES","date[] xlResult1; , key xlKeyItems for file Items;, xlKeyItems = vlBpoItemsId; xlResult1 = vlItmExpectedDeliveryDate;, return xlResult1;","","D","I","N","8","","","N","","N","2","/","","","","","","","0","D2/","8R","0","This field allows for LookUp by expected delivery date, from the BPO file, since the expected delivery, date is actually stored on the ITEMS file.","Expected Date","BPO","N","","1994-03-07","SMG","","","2020-05-27T14:54:46.574Z"
"BPO.SHIP.TO","","","","X","N","20","Ship To","","N","","","","","","","","","","SHIP.TO.CODES.ID","52","","20L","0","Used to get default shipping name and address.  Can, be overridden.","","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:47.449Z"
"BPO.SHIP.VIA","","","","X","N","20","Ship Via","","N","","","","","","","","","","SHIP.VIAS.ID","53","","20L","0","Prints on p.o. for vendor's use.","","BPO","N","","1993-09-13","SMG","","","2020-05-27T14:54:46.902Z"
"BPO.STATUS","","","","A","N","12","Status","Outstanding","N","","","","","","","BPO.STAT","K","","","20","","12L","0","Used to decide what type of processing can be done (e.g.,, cannot maintain a voided blanket p.o.).","","BPO","N","$VR.BPO.STATUSES","1989-04-10","SKIP","","","2020-05-27T14:54:46.949Z"
"BPO.STATUS.DATE","","","D","A","N","8","Status Date","","N","","N","2","/","","","BPO.STAT","D","","","5","D2/","8R","0","Along with the associated status, keeps a record of the, change in statuses over the life of the purchase order.","","BPO","N","","1993-09-07","SMG","","","2020-05-27T14:54:48.059Z"
"BPO.TOTAL.AMT","","","N","D","N","14","PO Total","","N","","Y","2","N","N","","","","","","41","MD2,","14R","0","Used to keep p.o. total in the currency of the p.o.  If, foreign currency is involved, this field is in the foreign, currency; if not, this field is equal to BPO.ENCUMBERED.AMT.","","BPO","N","","1993-09-08","SMG","","","2020-05-27T14:54:45.793Z"
"BPO.USER1","","","","D","N","30","","","N","","","","","","","","","","","21","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:46.996Z"
"BPO.USER10","","","","D","N","30","","","N","","","","","","","","","","","30","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.605Z"
"BPO.USER11","","","","D","N","30","","","N","","","","","","","","","","","31","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.621Z"
"BPO.USER2","","","","D","N","30","","","N","","","","","","","","","","","22","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:46.996Z"
"BPO.USER3","","","","D","N","30","","","N","","","","","","","","","","","23","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.012Z"
"BPO.USER4","","","","D","N","30","","","N","","","","","","","","","","","24","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.012Z"
"BPO.USER5","","","","D","N","30","","","N","","","","","","","","","","","25","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.012Z"
"BPO.USER6","","","","D","N","30","","","N","","","","","","","","","","","26","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.027Z"
"BPO.USER7","","","","D","N","30","","","N","","","","","","","","","","","27","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.027Z"
"BPO.USER8","","","","D","N","30","","","N","","","","","","","","","","","28","","30L","30","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","BPO","N","","1993-08-17","SMG","","","2020-05-27T14:54:47.027Z"
