"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"ETP.USER6","","","","D","N","10","User 6","","N","","","","","","","","","","","31","","10L","10","User field 6","User 6","EARNTYPE","N","","2000-01-19","SSS","","","2020-05-27T14:58:22.664Z"
"ETP.USER7","","","","D","N","10","User 7","","N","","","","","","","","","","","32","","10L","10","User field 7","User 7","EARNTYPE","N","","2000-01-19","SSS","","","2020-05-27T14:58:22.680Z"
"ETP.USER8","","","","D","N","10","User 8","","N","","","","","","","","","","","33","","10L","10","User field 8","User 8","EARNTYPE","N","","2000-01-19","SSS","","","2020-05-27T14:58:22.680Z"
"ETP.USER9","","","","D","N","10","User 9","","N","","","","","","","","","","","34","","10L","10","User field 9","User 9","EARNTYPE","N","","2000-01-19","SSS","","","2020-05-27T14:58:22.680Z"
"ETPG.DESC","","","","D","N","30","Description","Full Time Faculty","N","","","","","","","","","","","1","","30L","0","","Earn Type Grouping Description","EARNTYPE.GROUPINGS","N","","2002-01-03","JAT","","","2020-05-27T14:58:19.992Z"
"ETPG.DESC.LKUP","","","","D","","30","","","N","","","","","","","","","","","1","","30L","30","This is used during lookup","LookUp Description","EARNTYPE.GRPNGS.CC","","","2003-03-27","KMF","","","2020-05-27T14:58:24.117Z"
"ETPG.DESC.LKUP_F","","","","D","","3","","Yes","N","","","","","","","","","","","2","","3L","1","Recalc flag associated to ETPG.DESC.LKUP","","EARNTYPE.GRPNGS.CC","","","2003-03-27","KMF","","","2020-05-27T14:58:20.805Z"
"ETPG.EARNTYPE","","","","Q","N","4","Earn Type","","N","","","","","","","","","","EARNTYPE.ID","2","","4L","4","","","EARNTYPE.GROUPINGS","N","","2002-01-03","JAT","","","2020-05-27T14:58:20.133Z"
"ETPG.EARNTYPE.DESC","","","","L","N","30","","","N","","","","","","","","","","","3","","30L","0","","","EARNTYPE.GROUPINGS","N","","2002-01-03","JAT","","","2020-05-27T14:58:20.742Z"
"ETPG.HOLIDAY.CALENDAR","","","","X","N","15","Holiday Calendar","HolidayCalendar","N","","","","","","","","","","CAMPUS.CALENDAR.ID","10","","15L","15","The holiday calendar that applies to the positions that inherit this group","Holiday Calendar","EARNTYPE.GROUPINGS","N","","","","","","2020-05-27T14:58:21.477Z"
"ETPG.OVERTIME","","","","D","N","4","","OT","N","","","","","","","","","","","8","","4L","0","The earntype will be used to assign to appropriate, users in the WebAdvisor Time Entry forms.","","EARNTYPE.GROUPINGS","N","","2002-03-16","JAT","","","2020-05-27T14:58:24.117Z"
"ETPG.USE.IN.SELF.SERVICE","","","","D","N","3","","Yes","N","","","","","","","","","","","9","","3L","1","Yes or No indicates whether the earnings types in this group can be used in , Self Service","","EARNTYPE.GROUPINGS","N","","","","","","2020-05-27T14:58:22.867Z"
"EYR.BD.CODES","","","","A","","4","Benefit Codes","GRLF","","","","","","","","EYR.BENDED","K","","","31","","4L","4","Association controller for the benefit codes assigned to, the employee.","Benefit, Codes","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:24.617Z"
"EYR.BD.EMPLYE.AMTS","","","N","A","","11","Employee Benefit Amount","335.00","","","Y","2","N","N","","EYR.BENDED","D","","","34","MD2,-","11R","11","Year-to-Date employee benefit contribution amount.","EE Ben, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:19.445Z"
"EYR.BD.EMPLYE.BASE.AMTS","","","N","A","","11","Employee Benefit Base Amount","105.00","","","Y","2","N","N","","EYR.BENDED","D","","","32","MD2,-","11R","11","Year-to-Date base earnings amounts used for benefit, calculation.","EE Benefit, Base Amt","EMPCYEAR","","","1991-11-19","DLE","","","2020-05-27T14:58:20.586Z"
"EYR.BD.EMPLYR.AMTS","","","N","A","","11","Employer Benefit Amount","275.00","","","Y","2","N","N","","EYR.BENDED","D","","","35","MD2,-","11R","11","Year-to-Date employer benefit contribution amount.","ER Ben, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:23.227Z"
"EYR.BD.EMPLYR.BASE.AMTS","","","N","A","","11","Employer Benefit Base Amount","324545","","","Y","2","N","N","","EYR.BENDED","D","","","33","MD2,-","11R","11","Employer's YTD base benefit/deduction amount.","ER Benefit, Base Amt","EMPCYEAR","","","1991-11-19","DLE","","","2020-05-27T14:58:23.695Z"
"EYR.CWS.FA.ITEMS","","","","L","","15","College Work-Study FA item","DEP","","","","","","","","","","","","37","","15L","15","List of FA.ITEMS keys used for setting Financial Aid, earning limits and reporting earnings back to Financial, Aid. Work-Study FA items have a destination code of 3.","College Work-Study, FA Item","EMPCYEAR","","","1991-06-21","SCP","","","2020-05-27T14:58:20.180Z"
"EYR.DEF.BD.BENDED.CODES","string xResult1; , xResult1 = SParseAssocField((vlEyrDefBdController).ToDelimitedString((253).Char()), ""*"", ""2"", ""1"");, return xResult1.ToArray((253).Char());","","","I","","4","","","","","","","","","","EYRDEFBD","I","","","0","","4L","0","To parse the ben/ded code out of the EYRDEFBD controller, EMP.DEF.BD.CONTROLLER.","Deferred Ben/Ded Code","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:22.367Z"
"EYR.DEF.BD.CONTROLLER","","","","A","","9","Deferred Benefits Controller","FWHM*401K","N","","","","","","","EYRDEFBD","K","","","46","","9L","9","To provide a unique controller for each tax deferred, benefit.","Deferred Benefits Controller","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:21.820Z"
"EYR.DEF.BD.EMPLYE","","","N","A","","11","Employee Deferred Taxable Amount","10000","N","","Y","2","N","N","","EYRDEFBD","D","","","47","MD2,-","11R","11","Employee benefit/deduction amount deferred from the       , tax code's taxable amount.","EE Deferred","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:22.102Z"
"EYR.DEF.BD.EMPLYR","","","N","A","","11","Employer Deferred Ben/Ded Amount","35000","N","","Y","2","N","N","","EYRDEFBD","D","","","48","MD2,-","11R","11","Employer benefit/deduction amount deferred from the    , associated tax code's taxable amount.","ER Deferred","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:22.180Z"
"EYR.DEF.BD.TAX.CODES","string xResult1; , xResult1 = SParseAssocField((vlEyrDefBdController).ToDelimitedString((253).Char()), ""*"", ""1"", ""1"");, return xResult1.ToArray((253).Char());","","","I","","4","","","","","","","","","","EYRDEFBD","I","","","0","","4L","0","To parse the tax code out of each controller of the, EYRDEFBD association.","Deferred Tax Code","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:23.961Z"
"EYR.EARN.AMTS","","","N","A","","11","Earnings Amounts","2,400.00","","","Y","2","N","N","","EYR.EARNCAT","D","","","2","MD2,-","11R","11","Year-to-Date Earnings by earning category.","Earnings, Amounts","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:25.336Z"
"EYR.EARN.HOURS","","","N","A","","7","Earnings Hours","240.00","","","N","2","N","N","","EYR.EARNCAT","K","","","1","MD2-","7R","7","Year-to-Date Hours summarized by earning category.","Earnings, Hours","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:21.039Z"
"EYR.EMPLYE.ID","","","","K","","7","Employee ID","0001404","","","","","","","","","","","","0","","7R","7","To identify the employee","EMPLOYEE, ID","EMPCYEAR","","","1993-01-26","RJH","","","2020-05-27T14:58:20.492Z"
"EYR.ET.AMTS","","","N","A","","11","Earnings Type Amount","2,400.00","","","Y","2","N","N","","EYR.EARNET","D","","","6","MD2,-","11R","11","Year-to-Date Earnings by earning types.","ET, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:25.023Z"
"EYR.ET.CATEGORY","","","","A","","1","Earning Type Category","O","","","","","","","","EYR.EARNET","D","","","4","","1L","1","to store the historical category associated with the, Earning Type","Type, Cat","EMPCYEAR","","","1993-01-29","RJH","","","2020-05-27T14:58:24.133Z"
"EYR.ET.CODES","","","","A","","4","Earnings Code","RG","","","","","","","","EYR.EARNET","K","","","3","","4L","4","List of EARNING.TYPES codes used by the employee for the, year.","Earn, Code","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:22.898Z"
"EYR.ET.HOURS","","","N","A","","8","Earnings Type Hours","240.00","","","N","2","N","N","","EYR.EARNET","D","","","5","MD2-","8R","8","Year-to-Date Hours by earning types.","ET, Hours","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:23.820Z"
"EYR.REG.FA.ITEMS","","","","L","","15","Reg FA Item","","","","","","","","","","","","","36","","15L","15","List of FA.ITEMS keys used for setting Financial Aid, earning limits and reporting earnings back to Financial, Aid. Regular FA items have a destination code of 5.","Reg FA Item","EMPCYEAR","","","1991-05-13","DLE","","","2020-05-27T14:58:24.836Z"
"EYR.TAX.ALLOWANCES","","","N","A","","3","Tax Allowance","2","","","N","0","N","N","","EYR.TAXES","D","","","13","MD0","3R","3","Number of additional allowances associated with tax code.","Tax, Alwnc","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:21.695Z"
"EYR.TAX.BD.DEFERRED.CODES","","","","A","","4","Taxable Deferred Benefit Codes","LIFE","","","","","","","","EYR.TAXES","D","","","20","","4L","4","List of benefit/deduction codes deferred from the, associated tax code. For each tax code association, there, is a sub-valued list of benefit/deduction codes that have, been deferred from the taxable amount before calculation.","Txbl Dfrd, Ben Cds","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:24.570Z"
"EYR.TAX.BD.DEFERRED.EMPLYE","","","N","A","","11","Employee Deferred Taxable Amount","250.00","","","Y","2","N","N","","EYR.TAXES","D","","","21","MD2,-","11R","11","Employee benefit/deduction amount deferred from the, associated tax code's taxable amount. For each tax code, association, all the amounts of deferred benefits, from associated benefits have been accumulated., (the subvalues from the EMPBKUP file have been totaled.)","EE Deferred, Taxable Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:21.898Z"
"EYR.TAX.BD.DEFERRED.EMPLYR","","","N","A","","11","Employer Deferred Taxable Amount","350.00","","","Y","2","N","N","","EYR.TAXES","D","","","22","MD2,-","11R","11","Employer benefit/deduction amount deferred from the, associated tax code's taxable amount. For each tax code, association, the amount of all the associated deferred benefits, (the sub-values from the EMPBKUP have been totalled.)","ER Deferred, Taxable Amt","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:21.961Z"
"EYR.TAX.BD.TAXABLE.CODES","","","","A","","4","Employer taxable Benefits Code","75.00","","","","","","","","EYR.TAXES","D","","","23","","4L","4","Portion of the Benefit/Deduction that is taxable for the, associated tax code. For each tax code association, a sub-, valued list of benefit codes that were taxable.","ER Txbl, Ben Cds","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:21.961Z"
"EYR.TAX.BD.TAXABLE.EMPLYR","","","N","A","","11","Employer Taxable Benefit amount","LIFE","","","Y","2","N","N","","EYR.TAXES","D","","","24","MD2,-","11R","11","Taxable benefit amount associated with the tax code., For each tax code association, the total of all, the associated benefits., (the sub-values from the EMPBKUP have been totalled.),  a sub-valued list of, taxable benefit amounts.","ER Benefit, Taxable Amt","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:19.930Z"
"EYR.TAX.CODES","","","","A","","4","Tax Code","FICA","","","","","","","","EYR.TAXES","K","","","11","","4L","4","List of Tax Codes used during the calendar year.","Tax, Code","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:24.023Z"
"EYR.TAX.DAYS.WORKED","","","N","A","","3","Days Worked YTD","220","","","N","0","N","N","","EYR.TAXES","D","","","45","MD0","3R","3","The number of days worked during the calendar year.","","EMPCYEAR","","","1994-03-02","DLE","","","2020-05-27T14:58:24.227Z"
"EYR.TAX.EMPLYE.AMTS","","","N","A","","11","Employee Tax Amount","2,400.00","","","Y","2","N","N","","EYR.TAXES","D","","","14","MD2,-","11R","11","Employee Year-to-Date tax withheld by tax code.","EE Tax, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:23.539Z"
"EYR.TAX.EMPLYE.SPEC.AMTS","","","N","A","","11","Spec YTD Tax","575.25","","","Y","2","N","N","","EYR.TAXES","D","","","26","MD2,-","11R","11","Special Year-to-Date tax withheld by tax code (Custom).","Spec YTD Tax","EMPCYEAR","","","1991-05-09","DLE","","","2020-05-27T14:58:19.961Z"
"EYR.TAX.EMPLYE.TAXABLES","","","N","A","","11","Employee Taxable Amount","24,000.00","","","Y","2","N","N","","EYR.TAXES","D","","","16","MD2,-","11R","11","Employer Year-to-Date taxable amount by tax code.","EE Taxable, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:20.805Z"
"EYR.TAX.EMPLYR.AMTS","","","N","A","","11","Employer Tax Amount","1,200.00","","","Y","2","N","N","","EYR.TAXES","D","","","15","MD2,-","11R","11","Employer Year-to-Date tax withheld by tax code.","ER Tax, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:21.195Z"
"EYR.TAX.EMPLYR.TAXABLES","","","N","A","","11","Employer Taxable Amount","24,000.00","","","Y","2","N","N","","EYR.TAXES","D","","","17","MD2,-","11R","11","Employer Year-to-Date taxable amount by tax code.","ER Taxable, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:22.961Z"
"EYR.TAX.EXEMPTIONS","","","N","A","","3","Tax Exemptions","3","","","N","0","N","N","","EYR.TAXES","D","","","12","MD0","3R","3","Number of exemptions associated with the tax code.","Taxmptions, Xmpt","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:19.977Z"
"EYR.TAX.FATERD.AMTS","","","N","A","","11","FATER Amount","125.00","","","Y","2","N","N","","EYR.TAXES","D","","","19","MD2,-","11R","11","Amount associated with the FATER code by tax code.","FATER, Amount","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:20.492Z"
"EYR.TAX.FATERD.CODES","","","","A","","2","FATER Code","R","","","","","","","","EYR.TAXES","D","","","18","","2L","2","Determines the tax code calculation method.","FATER, Code","EMPCYEAR","","","1991-05-16","DLE","","","2020-05-27T14:58:19.508Z"
"EYR.TAX.WEEKS.WORKED","","","N","A","","3","Weeks Worked","52","N","","N","0","N","N","","EYR.TAXES","D","","","25","MD0","3R","3","The number of weeks worked during the current year.","Weeks, Worked","EMPCYEAR","","","1992-07-13","DLE","","","2020-05-27T14:58:22.945Z"
"EYR.TXBL.BD.BENDED.CODES","string xResult1; , xResult1 = SParseAssocField((vlEyrTxblBdController).ToDelimitedString((253).Char()), ""*"", ""2"", ""1"");, return xResult1.ToArray((253).Char());","","","I","","4","","","","","","","","","","EYRTXBLBD","I","","","0","","4L","0","To parse the ben/ded codes out of the EYRTXBLBD assoc, controller, EYR.TXBL.BD.CONTROLLER.","Taxable Ben/Ded","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:19.664Z"
"EYR.TXBL.BD.CONTROLLER","","","","A","","9","Taxable Benefits Controller","7500","N","","","","","","","EYRTXBLBD","K","","","49","","9L","9","Controller to the new association that shows the, portion of the Benefit/Deduction that is taxable for the  , associated tax code.","EE Txbl BD","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:24.914Z"
"EYR.TXBL.BD.EMPLYR","","","N","A","","11","Employer Taxable Ben/Ded","FWHM*LIFE","N","","Y","2","N","N","","EYRTXBLBD","D","","","50","MD2,-","11R","11","Taxable benefit amount associated with the tax code.","ER Taxable","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:23.227Z"
"EYR.TXBL.BD.TAX.CODES","string xResult1; , xResult1 = SParseAssocField((vlEyrTxblBdController).ToDelimitedString((253).Char()), ""*"", ""1"", ""1"");, return xResult1.ToArray((253).Char());","","","I","","4","","","","","","","","","","EYRTXBLBD","I","","","0","","4L","0","To parse the tax code out of the EYRTXBLBD controller, EYR.TXBL.BD.CONTROLLER.","Taxable Tax Code","EMPCYEAR","","","1999-06-30","SSS","","","2020-05-27T14:58:22.477Z"
"EYR.USER1","","","","D","","1","","","","","","","","","","","","","","39","","1L","1","User Field 1","User 1","EMPCYEAR","","","1991-06-21","SCP","","","2020-05-27T14:58:19.852Z"
"EYR.USER10","","","","D","","1","","","","","","","","","","","","","","30","","1L","1","User Field 10","User 10","EMPCYEAR","","","1991-06-21","SCP","","","2020-05-27T14:58:25.039Z"
"EYR.USER2","","","","D","","1","","","","","","","","","","","","","","38","","1L","1","User Field 2","User 2","EMPCYEAR","","","1991-06-21","SCP","","","2020-05-27T14:58:19.852Z"
"EYR.USER3","","","","D","","1","","","","","","","","","","","","","","8","","1L","1","User Field 3","User 3","EMPCYEAR","","","1991-06-21","SCP","","","2020-05-27T14:58:19.867Z"
"EYR.USER4","","","","D","","1","","","","","","","","","","","","","","9","","1L","1","User Field 4","User 4","EMPCYEAR","","","1991-06-21","SCP","","","2020-05-27T14:58:19.867Z"
"EYR.USER5","","","","D","","1","","","","","","","","","","","","","","10","","1L","1","User Field 5","User 5","EMPCYEAR","","","1991-06-21","SCP","","","2020-05-27T14:58:19.883Z"
