"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"DFLTS.MATCH.EXCLUDE.TYPES","","","","L","N","10","Default Match Exclude Types","","N","","","","","","","","","","","95","","10L","10","Types of donations to exclude from matching if none, specified.","","DFLTS","N","$VR.EXCLUDE.TYPES","1989-02-07","AAF>NEW.NPD>26","","","2020-05-27T14:56:16.290Z"
"DFLTS.MATCH.METHOD","","","","D","N","1","Matching Pledges Method","","N","","","","","","","","","","","106","","1L","1","P=MATCH PLEDGE PAYMENTS C= MATCH PLEDGESAT CLOSE","","DFLTS","N","$VR.MATCH.METHODS","1989-04-12","HHS>NEW.NPD>10","","","2020-05-27T14:56:17.946Z"
"DFLTS.MATCH.PAY.METHOD","","","","D","N","20","Default Matching Gift Pay Method","","N","","","","","","","","","","","18","","20L","10","","","DFLTS","N","$VR.PAY.MODES","1991-06-27","ERIK","","","2020-05-27T14:56:17.259Z"
"DFLTS.MATCH.RETIRED","","","","D","N","2","Retired Eligible","","N","","","","","","","","","","","97","","2L","2","Whether or not to match a retired donor if not specified.","","DFLTS","N","","1989-02-07","AAF>NEW.NPD>26","","","2020-05-27T14:56:18.306Z"
"DFLTS.MATCH.SPOUSE","","","","D","N","2","Spouse Eligible","","N","","","","","","","","","","","96","","2L","2","Whether or not to match spouse of a donor if not specified","","DFLTS","N","","1989-02-07","AAF>NEW.NPD>26","","","2020-05-27T14:56:18.431Z"
"DFLTS.MATCH.UNRESTR.DIVISION","","","","D","N","3","Matching Unrestricted Area","","N","","","","","","","","","","","10","","3L","3","When match automatically goes to unrestricted: division is..","","DFLTS","N","","1986-03-12","RGH>NEW.NPD>6","","","2020-05-27T14:56:16.025Z"
"DFLTS.MATCH.UNRESTR.FUND","","","","D","N","10","Matching Unrestricted Designation","","N","","","","","","","","","","","11","","10L","10","When match goes to unrestricted fund, which fund is that.","","DFLTS","N","","1986-03-12","RGH>NEW.NPD>6","","","2020-05-27T14:56:16.634Z"
"DFLTS.MATCHING.MAX","","","N","D","N","15","Maximum Amount Matched","","N","","Y","2","Y","Y","","","","","","93","MD2,$","15R","15","The maximum donation matched by a company if not specified","","DFLTS","N","","1989-02-07","AAF>NEW.NPD>26","","","2020-05-27T14:56:17.384Z"
"DFLTS.MATCHING.MIN","","","N","D","N","10","Minimum Amount Matched","","N","","Y","2","Y","Y","","","","","","92","MD2,$","10R","10","The minimum donation matched by a company if not specifed","","DFLTS","N","","1989-02-07","AAF>NEW.NPD>26","","","2020-05-27T14:56:17.915Z"
"DFLTS.MATCHING.RATIO","","","N","D","N","10","Default Matching Ratio","","N","","N","2","Y","N","","","","","","91","MD2","10L","10","The matching ratio to use for a company if none specified","","DFLTS","N","","1989-02-07","AAF>NEW.NPD>26","","","2020-05-27T14:56:16.540Z"
"DFLTS.MWF.AREA","","","","D","N","10","","","N","","","","","","","","","","","89","","10L","10","Area to use for the membership quick entry screen.","","DFLTS","N","","1989-01-13","AAF>NEW.NPD>22","","","2020-05-27T14:56:15.790Z"
"DFLTS.MWF.CAMPAIGN","","","","D","N","10","","","N","","","","","","","","","","","90","","10L","10","Campaign to use for the membership quick entry screen.","","DFLTS","N","","1989-01-13","AAF>NEW.NPD>22","","","2020-05-27T14:56:16.915Z"
"DFLTS.MWF.DATE","","","D","D","N","10","","","N","","N","2","/","","","","","","","88","D2/","10R","10","Date to use for the membership quick entry screen.","","DFLTS","N","","1989-01-13","AAF>NEW.NPD>22","","","2020-05-27T14:56:17.946Z"
"DFLTS.N.N.HARD.SPLIT","","","N","D","N","6","Hard Credit Split Percentage (Non/Non)","50.00","N","","N","2","N","N","","","","","","9","MD2","6R","6","If a couple is giving jointly, and neither of the, spouses are an alum, then this is the percentage of, the hard credit that is to be given to the donor, entered.  The spouse will receive hard credit for, any percentage over the person's credit up to %100 of, the hard credit.","","DFLTS","N","","1991-06-27","ERIK","","","2020-05-27T14:56:15.290Z"
"DFLTS.N.N.SOFT.POLICY","","","","D","N","1","Soft Policy","Y","N","","","","","","","","","","","60","","1L","1","Enter (Y) if each spouse should receive soft credit, equal to the hard credit of the other spouse.  This, parameter applies in the event that neither of the spouses, is an alum.  To determine whether a person is an alum,, the special processing codes are checked for each, source code in the person and the spouse's list of, multiple sources.","","DFLTS","N","","1991-06-27","ERIK","","","2020-05-27T14:56:19.150Z"
"DFLTS.NEW.CHILD.SOURCE","","","","D","N","40","Child Source","","N","","","","","","","","","","","202","","40L","10","Source to use when creating a new person when importing new child, information for a person.","Child Source","DFLTS","N","$VR.SOURCES","2008-09-17","JCR","","","2020-05-27T14:56:15.353Z"
"DFLTS.NEW.ORG.SOURCE","","","","D","N","40","Organization Source","","N","","","","","","","","","","","200","","40L","10","Source to use when creating a new organization when importing new, employment information for a person.","Organization, Source","DFLTS","N","$VR.SOURCES","2008-09-17","JCR","","","2020-05-27T14:56:17.071Z"
"DFLTS.NEW.SPOUSE.SOURCE","","","","D","N","40","Spouse Source","","N","","","","","","","","","","","201","","40L","10","Source to use when creating a new person when importing new spouse, information for a person.","Spouce Source","DFLTS","N","$VR.SOURCES","2008-09-17","JCR","","","2020-05-27T14:56:15.978Z"
"DFLTS.NOTIFICATION","","","","D","N","8","Default Notification","","N","","","","","","","","","","","42","","8L","8","Default Notification Code","","DFLTS","N","","1987-05-04","LEE>NEW.NPD>8","","","2020-05-27T14:56:19.040Z"
"DFLTS.NOTIFICATION.CODE","","","","D","N","10","","","N","","","","","","","","","","","32","","10L","10","Code to use when notifying NOK for memorial gift.","","DFLTS","N","","1986-10-08","HHS>NEW.NPD>18","","","2020-05-27T14:56:16.400Z"
"DFLTS.NP.NUM.PYMTS","","","N","D","N","5","Pledge Number of Payments","","N","","N","0","Y","N","","","","","","104","MD0","5R","5","New Pledge default number of payments.","","DFLTS","N","","1989-04-06","TLG>NEW.NPD>26","","","2020-05-27T14:56:16.696Z"
"DFLTS.NP.START.DATE.INC","","","N","D","N","5","Pledge 'Start Date' Increment","","N","","N","0","Y","N","","","","","","105","MD0","5R","5","Number of days to add to start date.","","DFLTS","N","","1989-04-06","TLG>NEW.NPD>26","","","2020-05-27T14:56:16.946Z"
"DFLTS.OBJECT","","","","D","N","2","Utilize Object Coding on Transactions","","N","","","","","","","","","","","100","","2L","2","Use object coding for transactions or not","","DFLTS","N","","1989-02-08","AAF>NEW.NPD>26","","","2020-05-27T14:56:18.946Z"
"DFLTS.OPT.PURGE.SUBR","","","","D","N","18","Additional Purge Subroutine","","N","","","","","","","","","","","113","","18L","18","This routine will be called during the purge process to, allow custom files to be purged. There is only one, aurgument to the routine which is the id of the person, or corp being purged.","","DFLTS","N","","1991-05-20","HHS","","","2020-05-27T14:56:17.337Z"
"DFLTS.ORG.CONTACT.REL.TYPE","","","","D","N","40","Org Contact Relation Type","","N","","","","","","","","","","","181","","40L","10","Relation type for an organization's contacts.  Used to decide, where to detail when detailing on a RELATIONSHIP record.  This, relation type details to ADR, since the important thing about, a contact is address/phone information.  Also used for counselors, on HSA/DMSU53 and INAT/DMSU45 when building contact relationship.","Org Contact, Rel Type","DFLTS","N","RELATION.TYPES","2003-10-10","SMG","","","2020-05-27T14:56:18.212Z"
"DFLTS.PAY.METHOD","","","","D","N","2","Pay Method","","N","","","","","","","","","","","71","","2L","2","Method of payment used on a donation if none specified.","","DFLTS","N","$VR.PAY.MODES","1988-06-15","HHS>NEW.NPD>4","","","2020-05-27T14:56:18.478Z"
"DFLTS.PEND.ADR.UPDT.DATE","","","D","D","N","8","","","N","","N","2","/","","","","","","","191","D2/","8R","8","To record date of last pending address update","","DFLTS","N","","2005-04-08","SSS","","","2020-05-27T14:56:16.228Z"
"DFLTS.PERS.CHK.DIGIT","","","","D","N","25","Person ID's Check Digit Subroutine","","N","","","","","","","","","","","76","","25L","25","Check Digit subroutine for person ids","","DFLTS","N","","1988-09-23","DBG>NEW.NPD>5","","","2020-05-27T14:56:16.306Z"
"DFLTS.PERSON.ID","","","","D","N","18","Person IDs Assigned","A/M","N","","","","","","","","","","","72","","18L","18","What type of person ID assignment to use.","","DFLTS","N","$VR.PERSON.ID.OPTIONS","1988-06-23","DBG>NEW.NPD>27","","","2020-05-27T14:56:16.853Z"
"DFLTS.PHONE.SEC.NOTIF.PARA","","","","D","N","15","Phone Notification Paragraph","","N","","","","","","","","","","","228","","15L","15","Stores the paragraph ID to use within phone security notifications.","Phone security paragraph id","DFLTS","N","","","","","","2020-05-27T14:56:19.165Z"
"DFLTS.PIN.CALC.TYPE","","","","D","N","22","PIN Calculation Type","","N","","","","","","","","","","","156","","22L","1","Contains PIN Calculation Method","PIN Calc, Type","DFLTS","N","$VR.PIN.CALC.TYPES","2001-02-16","STEVEN","","","2020-05-27T14:56:15.993Z"
"DFLTS.PLDG.CHK.DIGIT","","","","D","N","25","PLDG.CTL ID's Check Digit Subroutine","","N","","","","","","","","","","","78","","25L","25","CHECK DIGIT SUBROUTINE FOR PLDG.CTL IDS","","DFLTS","N","","1988-09-23","DBG>NEW.NPD>5","","","2020-05-27T14:56:15.650Z"
"DFLTS.PLDG.REM.TIMES","","","N","D","N","3","Number of Times to Send First Reminder","","N","","N","0","Y","N","","","","","","84","MD0","3R","3","How many times to send first pledge reminder","","DFLTS","N","","1988-10-21","AAF>NEW.NPD>30","","","2020-05-27T14:56:19.212Z"
"DFLTS.PLEDGE.GIFT.TYPE","","","","D","N","1","Pledge Transaction Type","","N","","","","","","","","","","","86","","1L","1","Gift type (outright, etc.) on a pledge if none specified.","","DFLTS","N","$VR.TX.TYPES","1988-10-25","AAF>NEW.NPD>22","","","2020-05-27T14:56:18.275Z"
"DFLTS.PLEDGE.ID.OPTION","","","","D","N","10","Member Pledge ID's Assigned","","N","","","","","","","","","","","75","","10L","10","What type of pledge ID assignment to use.","","DFLTS","N","$VR.PERSON.ID.OPTIONS","1988-09-08","HHS>NEW.NPD>4","","","2020-05-27T14:56:17.103Z"
"DFLTS.PLEDGE.REM.HEAD.START","","","N","D","N","2","# of days BEFORE...payment due","","N","","N","0","Y","N","","","","","","20","MD0","2R","2","Days before a pledge pymt is due to send a notice","","DFLTS","N","","1986-04-02","RGH>NEW.NPD>6","","","2020-05-27T14:56:18.993Z"
"DFLTS.PLEDGE.REMINDER","","","","D","N","8","Default Pledge Reminder","","N","","","","","","","","","","","28","","8L","8","The DOC.CTL ID to use as pledge reminder when non specified","","DFLTS","N","","1986-07-29","RGH>NEW.NPD>5","","","2020-05-27T14:56:17.009Z"
"DFLTS.PLEDGE.TYPE","","","","D","N","1","Pledge Payment Frequency","","N","","","","","","","","","","","13","","1L","1","Pledge type to assign when one is omitted","","DFLTS","N","$VR.PLDG.SCHED.TYPES","1986-03-12","RGH>NEW.NPD>6","","","2020-05-27T14:56:18.087Z"
"DFLTS.POSTAL.FORMAT","","","","D","N","10","Postal Format","","N","","","","","","","","","","","116","","10L","10","Identify the format, if any, for postal codes.","","DFLTS","N","","1993-07-09","LCG","","","2020-05-27T14:56:19.384Z"
"DFLTS.POSTAL.SUBR","","","","D","N","30","Zip/Postal Code Validation Subroutine","","N","","","","","","","","","","","117","","30L","30","Define a subroutine which validates the postal code.","","DFLTS","N","","1993-07-09","LCG","","","2020-05-27T14:56:16.212Z"
"DFLTS.POSTAL.TEXT","","","","D","N","11","Zip/Postal Code Text String","PC","N","","","","","","","","","","","118","","11L","11","Define the screen text to prompt for postal codes.","","DFLTS","N","","1993-07-09","LCG","","","2020-05-27T14:56:17.509Z"
"DFLTS.PREFERRED.EMAIL.SUBR","","","","D","N","32","Preferred Email Subroutine","D01.DETERMINE.PREF.EMAIL","N","","","","","","","","","","","188","","32L","32","To enable subroutine specification of preferred e-mail, selection.","","DFLTS","N","","2004-12-06","SSS","","","2020-05-27T14:56:16.368Z"
"DFLTS.PRIVACY.CODES","","","","A","N","25","Privacy Code","NR Never Release Data","N","","","","","","","DFLTS.PRIVACY","K","","","138","","25L","2","Contains special privacy codes for which a message, should be displayed each time an individual with this, privacy code assigned is accessed.","Privacy, Code","DFLTS","N","$VR.PRIVACY.CODES","1996-06-21","STEVEN","","","2020-05-27T14:56:18.931Z"
"DFLTS.PRIVACY.MSGS","","","","A","N","65","Privacy Warning Message","Do not release any information on Grades without permission","N","","","","","","","DFLTS.PRIVACY","D","","","139","","65L","60","Contains an associated list of warning messages to, be displayed when an individual is accessed with the, corresponding privacy code assigned.","Message","DFLTS","N","","1996-06-21","STEVEN","","","2020-05-27T14:56:15.306Z"
"DFLTS.PROJ.PLDG.FLAG","","","","D","N","2","Calculate Pledge Projection Data (Y/N)","","N","","","","","","","","","","","103","","2L","2","Determines whether the poster calculates projection data","","DFLTS","N","","1989-04-04","LARRY>NEW.NPD>22","","","2020-05-27T14:56:16.353Z"
"DFLTS.PROSPECT.STATUS","","","","L","N","10","","","N","","","","","","","","","","","73","","10L","10","","","DFLTS","N","$VR.PROSPECT.STATUSES","1988-07-06","DBG>NEW.NPD>15","","","2020-05-27T14:56:17.462Z"
"DFLTS.REC.PROGRAM.SOURCES","","","","D","N","1","Person or Transaction...Rec. Levels","","N","","","","","","","","","","","101","","1L","1","Flag for recognition programs (use person or trans. sources)","","DFLTS","N","","1989-02-09","DBG>NEW.NPD>7","","","2020-05-27T14:56:19.384Z"
"DFLTS.REC.SOFT.CREDIT.FLAG","","","","D","N","1","Soft Credit for Reciprocal Gifts (Y/N)","","N","","","","","","","","","","","12","","1L","1","If reciprocal donors receive soft credit for a gift.","","DFLTS","N","","1986-04-15","RGH>NEW.NPD>4","","","2020-05-27T14:56:19.071Z"
"DFLTS.RECORD.DENIAL.MSG","","","","D","N","72","Record Denial Message","Access to this Record denied due to Privacy Code Values...","N","","","","","","","","","","","140","","72L","72","Contains message to be displayed when a record is, denied to the operator based on the persons privacy, code values.","Record Denial Message","DFLTS","N","","1996-06-21","STEVEN","","","2020-05-27T14:56:17.400Z"
"DFLTS.REMINDER.MAX","","","N","D","N","2","Maximum Membership Reminder Notices","","N","","N","0","N","N","","","","","","109","MD0","2R","2","max number of (MBR) reminders to send out","","DFLTS","N","","1990-01-18","HHS>NEW.NPD>30","","","2020-05-27T14:56:17.228Z"
"DFLTS.RETAIN.PGS.FLAG","","","","D","N","3","Retain PGS Designations","Yes","N","","","","","","","","","","","56","","3L","1","Contains flag to determine retention of PGS meaning.","Retain, PGS Designations","DFLTS","N","","1994-07-27","STEVEN","","","2020-05-27T14:56:17.196Z"
"DFLTS.REVIEW.ACAD.FLAG","","","","D","N","3","Review Other Academic Changes","","N","","","","","","","","","","","213","","3L","1","Yes in this field will force review of non-host academic changes being imported , for a person, No will skip review unless errors or ambiguities are detected , during import processing.","Review Other, Academic Changes","DFLTS","N","","2009-04-10","CHC","","","2020-05-27T14:56:17.697Z"
"DFLTS.REVIEW.ADDR.FLAG","","","","D","N","3","Review Home Address Changes","","N","","","","","","","","","","","205","","3L","1","Yes in this field will force review of address changes being imported, for a person, No will skip review unless errors or ambiguities are, detected during import processing.","Review Home, Address Changes","DFLTS","N","","2008-09-17","JCR","","","2020-05-27T14:56:16.821Z"
"DFLTS.REVIEW.AFFILS.FLAG","","","","D","N","3","Review Affiliation Changes","","N","","","","","","","","","","","208","","3L","1","Yes in this field will force review of affiliation changes being, imported for a person, No will skip review unless errors or ambiguities, are detected during import processing.","Review, Affiliation, Changes","DFLTS","N","","2008-09-17","JCR","","","2020-05-27T14:56:16.321Z"
"DFLTS.REVIEW.CHILDREN.FLAG","","","","D","N","3","Review Relation Changes","","N","","","","","","","","","","","207","","3L","1","Yes in this field will force review of children changes being imported, for a person, No will skip review unless a new child is added or if, errors or ambiguities are detected during import processing.","Review, Relation, Changes","DFLTS","N","","2008-09-17","JCR","","","2020-05-27T14:56:16.337Z"
